subject,language,movement,number,trial
it_24_P13,italian,outwards,6,12
it_24_P13,italian,inwards,30,13
it_24_P13,italian,outwards,20,14
it_24_P13,italian,inwards,19,15
it_24_P13,italian,outwards,8,16
it_24_P13,italian,inwards,2,17
it_24_P13,italian,outwards,29,18
it_24_P13,italian,inwards,8,19
it_24_P13,italian,outwards,16,20
it_24_P13,italian,inwards,23,21
it_24_P13,italian,outwards,15,22
it_24_P13,italian,inwards,11,23
it_24_P13,italian,outwards,4,24
it_24_P13,italian,inwards,9,25
it_24_P13,italian,outwards,28,26
it_24_P13,italian,inwards,24,27
it_24_P13,italian,outwards,11,28
it_24_P13,italian,inwards,18,29
it_24_P13,italian,outwards,20,30
it_24_P13,italian,inwards,30,31
it_24_P13,italian,outwards,2,32
it_24_P13,italian,inwards,6,33
it_24_P13,italian,outwards,10,34
it_24_P13,italian,inwards,13,35
it_24_P13,italian,outwards,19,36
it_24_P13,italian,inwards,24,37
it_24_P13,italian,outwards,3,38
it_24_P13,italian,inwards,8,39
it_24_P13,italian,outwards,16,40
it_24_P13,italian,inwards,29,41
it_24_P13,italian,outwards,21,42
it_24_P13,italian,inwards,15,43
it_24_P13,italian,outwards,19,44
it_24_P13,italian,inwards,3,45
it_24_P13,italian,outwards,7,46
it_24_P13,italian,inwards,10,47
it_24_P13,italian,outwards,24,48
it_24_P13,italian,inwards,30,49
it_24_P13,italian,outwards,1,50
it_24_P13,italian,inwards,8,51
it_24_P13,italian,outwards,15,52
it_24_P13,italian,inwards,22,53
it_24_P13,italian,outwards,24,54
it_24_P13,italian,inwards,13,55
it_24_P13,italian,outwards,20,56
it_24_P13,italian,inwards,9,57
it_24_P13,italian,outwards,2,58
it_24_P13,italian,inwards,8,59
it_24_P13,italian,outwards,12,60
it_24_P13,italian,inwards,15,61
it_24_P13,italian,outwards,27,62
it_24_P13,italian,inwards,22,63
it_24_P13,italian,outwards,12,64
it_24_P13,italian,inwards,14,65
it_24_P13,italian,outwards,5,66
it_24_P13,italian,inwards,1,67
it_24_P13,italian,outwards,10,68
it_24_P13,italian,inwards,20,69
it_24_P13,italian,outwards,26,70
it_24_P13,italian,inwards,30,71
it_24_P13,italian,outwards,4,72
it_24_P13,italian,inwards,7,73
it_24_P13,italian,outwards,10,74
it_24_P13,italian,inwards,15,75
it_24_P13,italian,outwards,22,76
it_24_P13,italian,inwards,18,77
it_24_P13,italian,outwards,23,78
it_24_P13,italian,inwards,29,79
it_24_P13,italian,outwards,2,80
it_24_P13,italian,inwards,7,81
it_24_P14,italian,inwards,21,1
it_24_P14,italian,outwards,30,2
it_24_P14,italian,inwards,8,3
it_24_P14,italian,outwards,11,4
it_24_P14,italian,inwards,14,5
it_24_P14,italian,outwards,23,6
it_24_P14,italian,inwards,7,7
it_24_P14,italian,outwards,30,8
it_24_P14,italian,inwards,1,9
it_24_P14,italian,outwards,9,10
it_24_P14,italian,inwards,10,11
it_24_P14,italian,outwards,25,12
it_24_P14,italian,inwards,23,13
it_24_P14,italian,outwards,18,14
it_24_P14,italian,inwards,8,15
it_24_P14,italian,outwards,4,16
it_24_P14,italian,inwards,22,17
it_24_P14,italian,outwards,26,18
it_24_P14,italian,inwards,14,19
it_24_P14,italian,outwards,13,20
it_24_P14,italian,inwards,9,21
it_24_P14,italian,outwards,23,22
it_24_P14,italian,inwards,18,23
it_24_P14,italian,outwards,2,24
it_24_P14,italian,inwards,6,25
it_24_P14,italian,outwards,29,26
it_24_P14,italian,inwards,22,27
it_24_P14,italian,outwards,14,28
it_24_P14,italian,inwards,18,29
it_24_P14,italian,outwards,7,30
it_24_P14,italian,inwards,4,31
it_24_P14,italian,outwards,30,32
it_24_P14,italian,inwards,22,33
it_24_P14,italian,outwards,11,34
it_24_P14,italian,inwards,14,37
it_24_P14,italian,outwards,18,38
it_24_P14,italian,inwards,22,39
it_24_P14,italian,outwards,29,40
it_24_P14,italian,inwards,30,41
it_24_P14,italian,outwards,4,42
it_24_P14,italian,inwards,6,43
it_24_P14,italian,outwards,8,44
it_24_P14,italian,inwards,9,45
it_24_P14,italian,outwards,11,46
it_24_P14,italian,inwards,14,47
it_24_P14,italian,outwards,18,48
it_24_P14,italian,inwards,17,49
it_24_P14,italian,outwards,29,50
it_24_P14,italian,inwards,21,51
it_24_P14,italian,outwards,24,52
it_24_P14,italian,inwards,5,53
it_24_P14,italian,outwards,6,54
it_24_P14,italian,inwards,8,55
it_24_P14,italian,outwards,11,56
it_24_P14,italian,inwards,18,57
it_24_P14,italian,outwards,19,60
it_24_P14,italian,inwards,23,61
it_24_P14,italian,outwards,7,62
it_24_P14,italian,inwards,8,63
it_24_P14,italian,outwards,11,64
it_24_P14,italian,inwards,17,65
it_24_P14,italian,outwards,25,66
it_24_P14,italian,inwards,5,67
it_24_P14,italian,outwards,6,68
it_24_P14,italian,inwards,23,69
it_24_P14,italian,outwards,13,70
it_24_P14,italian,inwards,11,71
it_24_P14,italian,outwards,29,72
it_24_P14,italian,inwards,4,73
it_24_P14,italian,outwards,30,74
it_24_P14,italian,inwards,1,75
it_24_P14,italian,outwards,24,76
it_24_P14,italian,inwards,26,77
it_24_P14,italian,outwards,14,78
it_24_P14,italian,inwards,15,79
it_24_P14,italian,outwards,8,80
it_24_P14,italian,inwards,18,81
it_24_P14,italian,outwards,27,82
it_24_P14,italian,inwards,17,83
it_24_P14,italian,outwards,11,84
it_24_P14,italian,inwards,4,85
it_24_P14,italian,outwards,5,86
it_24_P14,italian,inwards,16,87
it_24_P14,italian,outwards,28,88
it_24_P14,italian,inwards,27,89
it_24_P14,italian,outwards,14,90
it_24_P14,italian,inwards,15,91
it_24_P14,italian,outwards,1,92
it_24_P14,italian,inwards,3,93
it_24_P15,italian,inwards,4,1
it_24_P15,italian,outwards,3,2
it_24_P15,italian,inwards,5,3
it_24_P15,italian,outwards,17,4
it_24_P15,italian,inwards,22,5
it_24_P15,italian,outwards,30,6
it_24_P15,italian,inwards,25,7
it_24_P15,italian,outwards,17,8
it_24_P15,italian,inwards,10,9
it_24_P15,italian,outwards,7,10
it_24_P15,italian,inwards,21,11
it_24_P15,italian,outwards,24,12
it_24_P15,italian,inwards,22,13
it_24_P15,italian,outwards,19,14
it_24_P15,italian,inwards,5,15
it_24_P15,italian,outwards,9,16
it_24_P15,italian,inwards,1,17
it_24_P15,italian,outwards,30,18
it_24_P15,italian,inwards,28,19
it_24_P15,italian,outwards,24,20
it_24_P15,italian,inwards,20,21
it_24_P15,italian,outwards,16,22
it_24_P15,italian,inwards,14,23
it_24_P15,italian,outwards,3,24
it_24_P15,italian,inwards,1,25
it_24_P15,italian,outwards,5,26
it_24_P15,italian,inwards,10,27
it_24_P15,italian,outwards,14,28
it_24_P15,italian,inwards,30,29
it_24_P15,italian,outwards,28,30
it_24_P15,italian,inwards,21,31
it_24_P15,italian,outwards,24,32
it_24_P15,italian,inwards,9,33
it_24_P15,italian,outwards,1,34
it_24_P15,italian,inwards,2,35
it_24_P15,italian,outwards,7,36
it_24_P15,italian,inwards,10,37
it_24_P15,italian,outwards,30,38
it_24_P15,italian,inwards,22,39
it_24_P15,italian,outwards,8,40
it_24_P15,italian,inwards,10,41
it_24_P15,italian,outwards,12,42
it_24_P15,italian,inwards,20,43
it_24_P15,italian,outwards,29,44
it_24_P15,italian,inwards,21,45
it_24_P15,italian,outwards,25,46
it_24_P15,italian,inwards,8,47
it_24_P15,italian,outwards,10,48
it_24_P15,italian,inwards,2,49
it_24_P15,italian,outwards,9,50
it_24_P15,italian,inwards,13,51
it_24_P15,italian,outwards,22,52
it_24_P15,italian,inwards,30,53
it_24_P15,italian,outwards,8,54
it_24_P15,italian,inwards,21,55
it_24_P15,italian,outwards,24,56
it_24_P15,italian,inwards,28,57
it_24_P15,italian,outwards,10,58
it_24_P15,italian,inwards,8,59
it_24_P15,italian,outwards,1,60
it_24_P15,italian,inwards,7,61
it_24_P15,italian,outwards,8,62
it_24_P15,italian,inwards,22,63
it_24_P15,italian,outwards,24,64
it_24_P15,italian,inwards,29,65
it_24_P15,italian,outwards,30,66
it_24_P15,italian,outwards,1,70
it_24_P15,italian,inwards,4,71
it_24_P15,italian,outwards,7,72
it_24_P15,italian,inwards,10,73
it_24_P15,italian,outwards,20,74
it_24_P15,italian,inwards,19,75
it_24_P15,italian,outwards,17,76
it_24_P15,italian,inwards,28,77
it_24_P15,italian,outwards,22,78
it_24_P15,italian,inwards,10,79
it_24_P15,italian,outwards,8,80
it_24_P15,italian,inwards,11,81
it_24_P15,italian,outwards,15,82
it_24_P15,italian,inwards,21,83
it_24_P15,italian,outwards,20,84
it_24_P16,italian,inwards,24,1
it_24_P16,italian,outwards,3,2
it_24_P16,italian,inwards,2,3
it_24_P16,italian,outwards,20,4
it_24_P16,italian,inwards,27,5
it_24_P16,italian,outwards,5,6
it_24_P16,italian,inwards,3,7
it_24_P16,italian,outwards,2,8
it_24_P16,italian,inwards,10,9
it_24_P16,italian,outwards,12,10
it_24_P16,italian,inwards,17,11
it_24_P16,italian,outwards,22,12
it_24_P16,italian,inwards,2,13
it_24_P16,italian,outwards,20,14
it_24_P16,italian,inwards,15,15
it_24_P16,italian,outwards,13,16
it_24_P16,italian,inwards,18,17
it_24_P16,italian,outwards,28,18
it_24_P16,italian,inwards,5,21
it_24_P16,italian,outwards,7,22
it_24_P16,italian,inwards,10,23
it_24_P16,italian,outwards,17,24
it_24_P16,italian,inwards,30,25
it_24_P16,italian,outwards,27,26
it_24_P16,italian,inwards,14,27
it_24_P16,italian,outwards,6,30
it_24_P16,italian,inwards,9,31
it_24_P16,italian,outwards,13,32
it_24_P16,italian,inwards,10,33
it_24_P16,italian,outwards,25,34
it_24_P16,italian,inwards,3,35
it_24_P16,italian,outwards,1,36
it_24_P16,italian,inwards,6,37
it_24_P16,italian,outwards,4,38
it_24_P16,italian,inwards,15,41
it_24_P16,italian,outwards,17,42
it_24_P16,italian,inwards,4,43
it_24_P16,italian,outwards,23,44
it_24_P16,italian,inwards,27,45
it_24_P16,italian,inwards,6,47
it_24_P16,italian,inwards,12,49
it_24_P16,italian,outwards,20,50
it_24_P16,italian,inwards,10,51
it_24_P16,italian,inwards,5,53
it_24_P16,italian,outwards,12,54
it_24_P16,italian,inwards,30,55
it_24_P16,italian,outwards,6,56
it_24_P16,italian,inwards,21,57
it_24_P16,italian,outwards,8,58
it_24_P16,italian,inwards,16,59
it_24_P16,italian,outwards,18,60
it_24_P16,italian,inwards,3,61
it_24_P16,italian,outwards,21,62
it_24_P16,italian,inwards,9,63
it_24_P16,italian,outwards,19,64
it_24_P16,italian,inwards,25,65
it_24_P16,italian,outwards,30,66
it_24_P16,italian,inwards,23,67
it_24_P16,italian,outwards,4,68
it_24_P16,italian,inwards,1,69
it_24_P16,italian,outwards,5,70
it_24_P16,italian,inwards,12,71
it_24_P16,italian,outwards,3,72
it_24_P16,italian,inwards,2,73
it_24_P16,italian,outwards,7,74
it_24_P16,italian,inwards,10,75
it_24_P16,italian,outwards,16,76
it_24_P16,italian,inwards,18,77
it_24_P16,italian,outwards,26,78
it_24_P16,italian,inwards,22,79
it_24_P16,italian,outwards,19,80
it_24_P16,italian,inwards,2,81
it_24_P16,italian,outwards,27,82
it_24_P16,italian,inwards,23,83
it_24_P16,italian,outwards,9,86
it_24_P16,italian,inwards,5,87
it_24_P16,italian,outwards,4,88
it_24_P16,italian,inwards,2,89
it_24_P16,italian,outwards,1,90
it_24_P17,italian,inwards,4,1
it_24_P17,italian,outwards,8,2
it_24_P17,italian,inwards,10,3
it_24_P17,italian,outwards,11,4
it_24_P17,italian,inwards,6,5
it_24_P17,italian,outwards,9,6
it_24_P17,italian,inwards,14,7
it_24_P17,italian,outwards,18,8
it_24_P17,italian,inwards,22,9
it_24_P17,italian,outwards,27,10
it_24_P17,italian,inwards,30,11
it_24_P17,italian,outwards,11,12
it_24_P17,italian,inwards,29,13
it_24_P17,italian,outwards,28,14
it_24_P17,italian,inwards,16,15
it_24_P17,italian,outwards,4,16
it_24_P17,italian,inwards,5,17
it_24_P17,italian,outwards,13,18
it_24_P17,italian,inwards,15,19
it_24_P17,italian,outwards,18,20
it_24_P17,italian,inwards,2,21
it_24_P17,italian,outwards,7,22
it_24_P17,italian,inwards,6,23
it_24_P17,italian,outwards,11,24
it_24_P17,italian,inwards,15,25
it_24_P17,italian,outwards,19,26
it_24_P17,italian,inwards,23,27
it_24_P17,italian,outwards,25,28
it_24_P17,italian,inwards,27,29
it_24_P17,italian,outwards,29,30
it_24_P17,italian,inwards,2,31
it_24_P17,italian,outwards,4,32
it_24_P17,italian,inwards,8,33
it_24_P17,italian,outwards,10,34
it_24_P17,italian,inwards,13,35
it_24_P17,italian,outwards,15,36
it_24_P17,italian,inwards,11,37
it_24_P17,italian,outwards,8,38
it_24_P17,italian,inwards,17,39
it_24_P17,italian,outwards,21,40
it_24_P17,italian,inwards,23,41
it_24_P17,italian,outwards,19,42
it_24_P17,italian,inwards,16,43
it_24_P17,italian,outwards,12,44
it_24_P17,italian,inwards,1,45
it_24_P17,italian,outwards,6,46
it_24_P17,italian,inwards,5,47
it_24_P17,italian,outwards,7,48
it_24_P17,italian,inwards,11,49
it_24_P17,italian,outwards,15,50
it_24_P17,italian,inwards,17,51
it_24_P17,italian,outwards,24,52
it_24_P17,italian,inwards,26,53
it_24_P17,italian,outwards,19,54
it_24_P17,italian,inwards,20,55
it_24_P17,italian,outwards,27,56
it_24_P17,italian,inwards,4,57
it_24_P17,italian,outwards,5,58
it_24_P17,italian,inwards,9,59
it_24_P17,italian,outwards,11,60
it_24_P17,italian,inwards,23,61
it_24_P17,italian,outwards,7,62
it_24_P17,italian,inwards,1,63
it_24_P17,italian,outwards,8,64
it_24_P17,italian,inwards,25,65
it_24_P17,italian,outwards,29,66
it_24_P17,italian,inwards,11,67
it_24_P17,italian,outwards,30,68
it_24_P17,italian,inwards,15,69
it_24_P17,italian,outwards,14,70
it_24_P17,italian,inwards,12,71
it_24_P17,italian,outwards,9,72
it_24_P17,italian,inwards,8,73
it_24_P17,italian,outwards,16,74
it_24_P17,italian,inwards,15,75
it_24_P17,italian,outwards,19,76
it_24_P17,italian,inwards,20,77
it_24_P17,italian,outwards,25,78
it_24_P17,italian,inwards,6,79
it_24_P17,italian,outwards,9,80
it_24_P17,italian,inwards,2,81
it_24_P17,italian,outwards,5,82
it_24_P18,italian,inwards,7,3
it_24_P18,italian,outwards,15,4
it_24_P18,italian,inwards,20,5
it_24_P18,italian,outwards,21,6
it_24_P18,italian,inwards,3,7
it_24_P18,italian,outwards,30,8
it_24_P18,italian,inwards,27,9
it_24_P18,italian,outwards,28,10
it_24_P18,italian,inwards,4,11
it_24_P18,italian,outwards,7,12
it_24_P18,italian,inwards,9,13
it_24_P18,italian,outwards,1,14
it_24_P18,italian,inwards,14,15
it_24_P18,italian,outwards,17,16
it_24_P18,italian,inwards,18,17
it_24_P18,italian,outwards,8,18
it_24_P18,italian,inwards,27,19
it_24_P18,italian,outwards,29,20
it_24_P18,italian,inwards,3,21
it_24_P18,italian,outwards,6,22
it_24_P18,italian,inwards,8,23
it_24_P18,italian,outwards,7,24
it_24_P18,italian,inwards,2,25
it_24_P18,italian,outwards,4,26
it_24_P18,italian,inwards,30,27
it_24_P18,italian,outwards,22,28
it_24_P18,italian,inwards,25,29
it_24_P18,italian,outwards,2,30
it_24_P18,italian,inwards,3,31
it_24_P18,italian,outwards,8,32
it_24_P18,italian,inwards,6,33
it_24_P18,italian,outwards,13,34
it_24_P18,italian,inwards,16,35
it_24_P18,italian,outwards,17,36
it_24_P18,italian,inwards,20,37
it_24_P18,italian,outwards,22,38
it_24_P18,italian,inwards,23,39
it_24_P18,italian,outwards,25,40
it_24_P18,italian,inwards,26,41
it_24_P18,italian,inwards,3,43
it_24_P18,italian,outwards,12,44
it_24_P18,italian,inwards,15,45
it_24_P18,italian,outwards,16,46
it_24_P18,italian,inwards,2,47
it_24_P18,italian,outwards,4,48
it_24_P18,italian,inwards,5,49
it_24_P18,italian,outwards,27,50
it_24_P18,italian,inwards,28,51
it_24_P18,italian,outwards,13,52
it_24_P18,italian,inwards,16,53
it_24_P18,italian,outwards,18,54
it_24_P18,italian,inwards,8,55
it_24_P18,italian,outwards,1,56
it_24_P18,italian,inwards,12,57
it_24_P18,italian,outwards,16,58
it_24_P18,italian,inwards,26,59
it_24_P18,italian,outwards,27,60
it_24_P18,italian,inwards,12,61
it_24_P18,italian,outwards,3,62
it_24_P18,italian,inwards,6,63
it_24_P18,italian,outwards,8,64
it_24_P18,italian,inwards,7,65
it_24_P18,italian,outwards,30,66
it_24_P18,italian,inwards,22,67
it_24_P18,italian,outwards,21,68
it_24_P18,italian,inwards,25,69
it_24_P18,italian,outwards,24,70
it_24_P18,italian,inwards,4,71
it_24_P18,italian,outwards,5,72
it_24_P18,italian,inwards,6,73
it_24_P18,italian,outwards,7,74
it_24_P18,italian,inwards,1,75
it_24_P18,italian,outwards,8,76
it_24_P18,italian,inwards,15,77
it_24_P18,italian,outwards,16,78
it_24_P18,italian,inwards,23,79
it_24_P18,italian,outwards,7,80
it_24_P18,italian,inwards,9,81
it_24_P19,italian,inwards,2,1
it_24_P19,italian,outwards,7,2
it_24_P19,italian,inwards,11,3
it_24_P19,italian,outwards,15,4
it_24_P19,italian,inwards,28,5
it_24_P19,italian,outwards,30,6
it_24_P19,italian,inwards,23,7
it_24_P19,italian,outwards,2,8
it_24_P19,italian,inwards,3,9
it_24_P19,italian,outwards,18,10
it_24_P19,italian,inwards,13,11
it_24_P19,italian,outwards,25,12
it_24_P19,italian,inwards,26,13
it_24_P19,italian,outwards,30,14
it_24_P19,italian,inwards,3,15
it_24_P19,italian,outwards,6,16
it_24_P19,italian,inwards,9,17
it_24_P19,italian,outwards,11,18
it_24_P19,italian,inwards,17,19
it_24_P19,italian,outwards,16,20
it_24_P19,italian,inwards,14,21
it_24_P19,italian,outwards,24,22
it_24_P19,italian,inwards,29,23
it_24_P19,italian,outwards,20,24
it_24_P19,italian,inwards,10,25
it_24_P19,italian,outwards,7,26
it_24_P19,italian,inwards,1,27
it_24_P19,italian,outwards,5,28
it_24_P19,italian,inwards,13,29
it_24_P19,italian,outwards,19,30
it_24_P19,italian,inwards,27,31
it_24_P19,italian,outwards,26,32
it_24_P19,italian,inwards,29,33
it_24_P19,italian,outwards,14,34
it_24_P19,italian,inwards,17,35
it_24_P19,italian,outwards,19,36
it_24_P19,italian,inwards,7,37
it_24_P19,italian,outwards,3,38
it_24_P19,italian,inwards,4,39
it_24_P19,italian,outwards,10,40
it_24_P19,italian,inwards,13,41
it_24_P19,italian,outwards,17,42
it_24_P19,italian,inwards,20,43
it_24_P19,italian,outwards,21,44
it_24_P19,italian,inwards,25,45
it_24_P19,italian,outwards,30,46
it_24_P19,italian,inwards,7,47
it_24_P19,italian,outwards,4,48
it_24_P19,italian,inwards,3,49
it_24_P19,italian,outwards,11,50
it_24_P19,italian,inwards,12,51
it_24_P19,italian,outwards,18,52
it_24_P19,italian,inwards,28,53
it_24_P19,italian,outwards,30,54
it_24_P19,italian,inwards,10,55
it_24_P19,italian,outwards,2,56
it_24_P19,italian,inwards,7,57
it_24_P19,italian,outwards,9,58
it_24_P19,italian,inwards,6,59
it_24_P19,italian,outwards,15,60
it_24_P19,italian,inwards,25,61
it_24_P19,italian,outwards,29,62
it_24_P19,italian,inwards,23,63
it_24_P19,italian,outwards,22,64
it_24_P19,italian,inwards,12,65
it_24_P19,italian,outwards,17,66
it_24_P19,italian,inwards,13,67
it_24_P19,italian,outwards,3,68
it_24_P19,italian,inwards,5,69
it_24_P19,italian,outwards,9,70
it_24_P19,italian,inwards,13,71
it_24_P19,italian,outwards,23,72
it_24_P19,italian,inwards,25,73
it_24_P19,italian,outwards,30,74
it_24_P19,italian,inwards,1,75
it_24_P19,italian,outwards,7,76
it_24_P19,italian,inwards,15,77
it_24_P19,italian,outwards,16,78
it_24_P19,italian,inwards,26,79
it_24_P19,italian,outwards,27,80
it_24_P19,italian,inwards,30,81
it_24_P19,italian,outwards,10,82
it_24_P20,italian,inwards,16,1
it_24_P20,italian,outwards,23,2
it_24_P20,italian,inwards,27,3
it_24_P20,italian,outwards,30,4
it_24_P20,italian,inwards,5,5
it_24_P20,italian,outwards,8,6
it_24_P20,italian,inwards,11,7
it_24_P20,italian,outwards,13,8
it_24_P20,italian,inwards,7,9
it_24_P20,italian,outwards,2,10
it_24_P20,italian,inwards,8,11
it_24_P20,italian,outwards,19,12
it_24_P20,italian,inwards,23,13
it_24_P20,italian,outwards,22,14
it_24_P20,italian,inwards,28,15
it_24_P20,italian,outwards,24,16
it_24_P20,italian,inwards,1,17
it_24_P20,italian,outwards,7,18
it_24_P20,italian,inwards,6,19
it_24_P20,italian,outwards,14,20
it_24_P20,italian,inwards,16,21
it_24_P20,italian,outwards,22,22
it_24_P20,italian,inwards,20,23
it_24_P20,italian,outwards,26,24
